Timestamp,Set Power,Current,Battery Voltage,Running,Ticks,Velocity,PIDF
072.753,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
072.773,,0.003,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
072.796,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
072.819,,0.003,12.830,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
072.842,,0.000,12.843,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
072.862,,0.000,12.834,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
072.882,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
072.901,,0.000,12.834,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
072.920,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
072.939,,0.000,12.834,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
072.957,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
072.976,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
072.995,,0.000,12.843,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.015,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.035,,0.000,12.834,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.055,,0.000,12.825,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.075,,0.003,12.834,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.095,,0.000,12.834,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.115,,0.000,12.843,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.137,,0.000,12.843,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.158,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.181,,0.000,12.843,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.200,,0.000,12.843,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.219,,0.000,12.843,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.238,,0.000,12.843,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.256,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.275,,0.000,12.843,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.296,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.317,,0.000,12.830,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.336,,0.000,12.834,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.357,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.378,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.396,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.420,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.439,,0.000,12.843,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.458,,0.000,12.839,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.477,,0.003,12.843,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.495,,0.000,12.843,false,297801.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.521,,0.000,11.305,true,297802.000,0.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
073.543,,3.841,10.037,true,297802.000,20.000,PIDFCoefficients(p=160.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
