Timestamp,Set Power,Current,Battery Voltage,Running,Ticks,Velocity,PIDF
127.328,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.353,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.375,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.397,,0.003,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.419,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.441,,0.000,12.874,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.463,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.492,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.515,,0.000,12.874,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.538,,0.000,12.874,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.557,,0.000,12.869,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.578,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.597,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.618,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.639,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.661,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.683,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.705,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.726,,0.000,12.882,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.748,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.773,,0.000,12.882,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.801,,0.000,12.869,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.823,,0.000,12.882,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.845,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.867,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.886,,0.000,12.882,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.905,,0.000,12.882,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.925,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.948,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.970,,0.000,12.882,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
127.992,,0.000,12.882,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
128.015,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
128.038,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
128.063,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
128.083,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
128.106,,0.000,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
128.125,,0.000,12.882,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
128.146,,0.000,12.882,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
128.168,,0.000,12.882,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
128.190,,0.000,12.882,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
128.214,,0.000,12.882,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
128.233,,0.003,12.878,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
128.253,,0.000,12.882,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
128.273,,0.000,12.874,false,255111.000,0.000,PIDFCoefficients(p=40.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
