Timestamp,Set Power,Current,Battery Voltage,Running,Ticks,Velocity,PIDF
080.787,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
080.806,,0.000,13.284,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
080.828,,0.000,13.284,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
080.850,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
080.873,,0.000,13.284,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
080.895,,0.000,13.280,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
080.916,,0.000,13.276,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
080.936,,0.000,13.284,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
080.957,,0.000,13.284,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
080.979,,0.003,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.001,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.023,,0.003,13.284,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.044,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.066,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.087,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.109,,0.003,13.284,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.131,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.156,,0.000,13.280,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.180,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.203,,0.000,13.284,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.224,,0.000,13.284,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.246,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.269,,0.000,13.284,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.290,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.312,,0.000,13.284,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.340,,0.000,13.284,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.363,,0.000,13.284,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.384,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.407,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.433,,0.000,13.276,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.454,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.474,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.494,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
081.513,,0.000,13.289,false,98930.000,0.000,PIDFCoefficients(p=20.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
