Timestamp,Set Power,Current,Battery Voltage,Running,Ticks,Velocity,PIDF
576.331,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.353,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.379,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.401,,0.000,12.690,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.422,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.448,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.473,,0.000,12.686,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.495,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.517,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.539,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.562,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.587,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.610,,0.000,12.690,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.631,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.653,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.674,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.698,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.722,,0.000,12.690,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.747,,0.000,12.686,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.769,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.790,,0.000,12.690,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.811,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.834,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.855,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.878,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.900,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.921,,0.000,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
576.947,,0.003,12.694,false,371886.000,0.000,PIDFCoefficients(p=80.000000 i=40.000000 d=0.000000 f=0.000000 alg=PIDF)
