Timestamp,Set Power,Current,Battery Voltage,Running,Ticks,Velocity,PIDF
048.373,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.395,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.418,,0.000,13.079,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.440,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.462,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.487,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.514,,0.000,13.070,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.537,,0.000,13.066,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.563,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.582,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.602,,0.000,13.079,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.622,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.648,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.668,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.689,,0.000,13.079,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.713,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.734,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.760,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.783,,0.000,13.066,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.803,,0.003,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.821,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.842,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.863,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.882,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.903,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.922,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.941,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.960,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.979,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
048.998,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.023,,0.000,13.066,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.042,,0.000,13.070,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.062,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.081,,0.000,13.070,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.100,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.120,,0.000,13.070,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.143,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.165,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.184,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.204,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.226,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.252,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.274,,0.003,13.070,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.296,,0.000,13.066,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.318,,0.000,13.070,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.340,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.362,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.383,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.405,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.432,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.455,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.478,,0.000,13.075,false,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.504,,0.000,13.075,true,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.531,,0.000,11.274,true,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.553,,4.505,10.208,true,121496.000,0.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.576,,7.238,10.426,true,121497.000,20.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.595,,7.818,10.142,true,121499.000,40.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.614,,8.296,10.466,true,121500.000,60.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.632,,8.070,10.238,true,121502.000,80.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
049.655,,8.175,10.256,true,121505.000,100.000,PIDFCoefficients(p=40.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
