Timestamp,Set Power,Current,Battery Voltage,Running,Ticks,Velocity,PIDF
172.707,,0.003,12.865,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
172.730,,0.000,12.860,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
172.751,,0.000,12.865,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
172.773,,0.003,12.860,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
172.795,,0.000,12.865,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
172.817,,0.003,12.860,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
172.852,,0.000,12.856,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
172.874,,0.000,12.865,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
172.898,,0.000,12.860,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
172.920,,0.000,12.865,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
172.945,,0.000,12.865,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
172.968,,0.000,12.860,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
172.993,,0.000,12.860,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
173.015,,0.000,12.860,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
173.037,,0.000,12.865,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
173.060,,0.000,12.860,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
173.086,,0.000,12.856,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
173.105,,0.000,12.860,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
173.125,,0.000,12.860,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
173.147,,0.000,12.865,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
173.169,,0.003,12.865,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
173.191,,0.000,12.860,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
173.215,,0.000,12.865,false,275420.000,0.000,PIDFCoefficients(p=80.000000 i=20.000000 d=0.000000 f=0.000000 alg=PIDF)
