Timestamp,Set Power,Current,Battery Voltage,Running,Ticks,Velocity,PIDF
059.043,,0.000,13.000,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.066,,0.000,12.996,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.087,,0.000,13.000,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.109,,0.000,13.000,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.130,,0.000,13.000,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.154,,0.003,13.000,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.178,,0.000,12.992,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.198,,0.000,12.996,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.219,,0.000,12.996,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.238,,0.003,12.996,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.257,,0.000,12.996,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.276,,0.000,12.996,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.294,,0.000,12.996,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.313,,0.000,12.996,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.338,,0.000,12.996,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.362,,0.000,12.996,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.390,,0.003,12.996,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.415,,0.000,12.987,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.435,,0.000,13.000,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.456,,0.000,12.996,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.475,,0.000,13.000,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.496,,0.000,13.000,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.517,,0.000,13.000,false,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.544,,0.000,11.086,true,222498.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.565,,4.793,10.798,true,222499.000,0.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.587,,7.395,10.632,true,222500.000,20.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.609,,8.456,10.815,true,222501.000,60.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.630,,8.503,10.710,true,222503.000,60.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.650,,8.620,10.601,true,222505.000,100.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.671,,8.554,10.680,true,222508.000,120.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.691,,8.594,10.654,true,222511.000,140.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.711,,8.460,10.741,true,222515.000,140.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.731,,8.405,10.876,true,222519.000,180.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.751,,8.441,10.767,true,222523.000,200.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.771,,8.368,10.885,true,222528.000,220.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
059.790,,8.223,10.903,true,222533.000,240.000,PIDFCoefficients(p=50.000000 i=3.000000 d=0.000000 f=0.000000 alg=PIDF)
