Timestamp,Set Power,Current,Battery Voltage,Running,Ticks,Velocity,PIDF
459.288,,0.000,12.751,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.310,,0.000,12.747,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.327,,0.000,12.742,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.345,,0.003,12.738,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.362,,0.003,12.747,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.381,,0.000,12.747,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.399,,0.003,12.751,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.419,,0.000,12.751,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.439,,0.000,12.747,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.459,,0.000,12.751,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.479,,0.000,12.747,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.498,,0.000,12.751,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.518,,0.000,12.747,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.538,,0.000,12.747,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.561,,0.000,12.747,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.585,,0.000,12.742,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.604,,0.000,12.738,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.622,,0.000,12.747,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.639,,0.000,12.742,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.656,,0.003,12.747,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
459.673,,0.000,12.747,false,461881.000,0.000,PIDFCoefficients(p=10.000000 i=3.000000 d=0.000000 f=0.000000 alg=LegacyPID)
