Timestamp,Set Power,Current,Running,Ticks,Velocity,Ball Shot
000.662,0.000,0.000,false,-251318.000,-0.000,false
000.675,0.000,0.000,false,-251318.000,-0.000,false
000.685,0.000,0.000,false,-251318.000,-0.000,false
000.695,0.000,0.000,false,-251318.000,-0.000,false
000.705,0.000,0.000,false,-251318.000,-0.000,false
000.719,0.000,0.000,false,-251318.000,-0.000,false
000.732,0.000,0.000,false,-251318.000,-0.000,false
000.744,0.000,0.000,false,-251318.000,-0.000,false
000.754,0.000,0.000,false,-251318.000,-0.000,false
000.765,0.000,0.000,false,-251318.000,-0.000,false
000.776,0.000,0.000,false,-251318.000,-0.000,false
000.786,0.000,0.000,false,-251318.000,-0.000,false
000.796,0.000,0.000,false,-251318.000,-0.000,false
000.806,0.000,0.000,false,-251318.000,-0.000,false
000.817,0.000,0.000,false,-251318.000,-0.000,false
000.827,0.000,0.000,false,-251318.000,-0.000,false
000.837,0.000,0.000,false,-251318.000,-0.000,false
000.848,0.000,0.000,false,-251318.000,-0.000,false
000.858,0.000,0.000,false,-251318.000,-0.000,false
000.868,0.000,0.000,false,-251318.000,-0.000,false
000.878,0.000,0.000,false,-251318.000,-0.000,false
000.889,0.000,0.000,false,-251318.000,-0.000,false
000.899,0.000,0.000,false,-251318.000,-0.000,false
000.909,0.000,0.000,false,-251318.000,-0.000,false
000.919,0.000,0.000,false,-251318.000,-0.000,false
000.929,0.000,0.000,false,-251318.000,-0.000,false
000.939,0.000,0.000,false,-251318.000,-0.000,false
000.949,0.000,0.000,false,-251318.000,-0.000,false
000.960,0.000,0.000,false,-251318.000,-0.000,false
000.970,0.000,0.000,false,-251318.000,-0.000,false
000.980,0.000,0.000,false,-251318.000,-0.000,false
000.991,0.000,0.000,false,-251318.000,-0.000,false
001.003,0.000,0.000,false,-251318.000,-0.000,false
001.012,0.000,0.000,false,-251318.000,-0.000,false
001.021,0.000,0.000,false,-251318.000,-0.000,false
001.030,0.000,0.000,false,-251318.000,-0.000,false
001.040,0.000,0.003,false,-251318.000,-0.000,false
001.049,0.000,0.000,false,-251318.000,-0.000,false
001.058,0.000,0.000,false,-251318.000,-0.000,false
001.067,0.000,0.000,false,-251318.000,-0.000,false
001.078,0.000,0.000,false,-251318.000,-0.000,false
001.088,0.000,0.000,false,-251318.000,-0.000,false
001.098,0.000,0.000,false,-251318.000,-0.000,false
001.108,0.000,0.000,false,-251318.000,-0.000,false
001.118,0.000,0.000,false,-251318.000,-0.000,false
001.127,0.000,0.000,false,-251318.000,-0.000,false
001.137,0.000,0.000,false,-251318.000,-0.000,false
001.147,0.000,0.000,false,-251318.000,-0.000,false
001.157,0.000,0.000,false,-251318.000,-0.000,false
001.172,0.000,0.000,false,-251318.000,-0.000,false
001.187,0.000,0.000,false,-251318.000,-0.000,false
001.198,0.000,0.000,false,-251318.000,-0.000,false
001.208,0.000,0.000,false,-251318.000,-0.000,false
001.218,0.000,0.000,false,-251318.000,-0.000,false
001.229,0.000,0.000,false,-251318.000,-0.000,false
001.240,0.000,0.000,false,-251318.000,-0.000,false
001.252,0.000,0.000,false,-251318.000,-0.000,false
001.263,0.000,0.000,false,-251318.000,-0.000,false
001.272,0.000,0.000,false,-251318.000,-0.000,false
001.281,0.000,0.000,false,-251318.000,-0.000,false
001.290,0.000,0.000,false,-251318.000,-0.000,false
001.299,0.000,0.000,false,-251318.000,-0.000,false
001.308,0.000,0.000,false,-251318.000,-0.000,false
001.317,0.000,0.000,false,-251318.000,-0.000,false
001.327,0.000,0.000,false,-251318.000,-0.000,false
001.337,0.000,0.000,false,-251318.000,-0.000,false
001.348,0.000,0.000,false,-251318.000,-0.000,false
001.358,0.000,0.000,false,-251318.000,-0.000,false
001.368,0.000,0.000,false,-251318.000,-0.000,false
001.378,0.000,0.000,false,-251318.000,-0.000,false
001.388,0.000,0.000,false,-251318.000,-0.000,false
001.397,0.000,0.000,false,-251318.000,-0.000,false
001.408,0.000,0.000,false,-251318.000,-0.000,false
001.421,0.000,0.000,false,-251318.000,-0.000,false
001.431,0.000,0.000,false,-251318.000,-0.000,false
001.442,0.000,0.000,false,-251318.000,-0.000,false
001.452,0.000,0.000,false,-251318.000,-0.000,false
001.461,0.000,0.000,false,-251318.000,-0.000,false
001.473,0.000,0.000,false,-251318.000,-0.000,false
001.482,0.000,0.000,false,-251318.000,-0.000,false
001.491,0.000,0.000,false,-251318.000,-0.000,false
001.501,0.000,0.000,false,-251318.000,-0.000,false
001.510,0.000,0.000,false,-251318.000,-0.000,false
001.519,0.000,0.000,false,-251318.000,-0.000,false
001.528,0.000,0.000,false,-251318.000,-0.000,false
001.537,0.000,0.000,false,-251318.000,-0.000,false
001.547,0.000,0.000,false,-251318.000,-0.000,false
001.556,0.000,0.000,false,-251318.000,-0.000,false
001.565,0.000,0.000,false,-251318.000,-0.000,false
001.574,0.000,0.000,false,-251318.000,-0.000,false
001.583,0.000,0.000,false,-251318.000,-0.000,false
001.592,0.000,0.000,false,-251318.000,-0.000,false
001.601,0.000,0.000,false,-251318.000,-0.000,false
001.609,0.000,0.000,false,-251318.000,-0.000,false
001.618,0.000,0.000,false,-251318.000,-0.000,false
001.627,0.000,0.000,false,-251318.000,-0.000,false
001.636,0.000,0.000,false,-251318.000,-0.000,false
001.646,0.000,0.000,false,-251318.000,-0.000,false
001.656,0.000,0.000,false,-251318.000,-0.000,false
001.666,0.000,0.000,false,-251318.000,-0.000,false
001.683,0.000,0.000,false,-251318.000,-0.000,false
001.696,0.000,0.000,false,-251318.000,-0.000,false
001.706,0.000,0.000,false,-251318.000,-0.000,false
001.716,0.000,0.000,false,-251318.000,-0.000,false
001.727,0.000,0.000,false,-251318.000,-0.000,false
001.737,0.000,0.000,false,-251318.000,-0.000,false
001.748,0.000,0.000,false,-251318.000,-0.000,false
001.762,0.000,0.000,false,-251318.000,-0.000,false
001.773,0.000,0.000,false,-251318.000,-0.000,false
001.783,0.000,0.000,false,-251318.000,-0.000,false
001.793,0.000,0.000,false,-251318.000,-0.000,false
001.802,0.000,0.000,false,-251318.000,-0.000,false
001.811,0.000,0.000,false,-251318.000,-0.000,false
001.820,0.000,0.000,false,-251318.000,-0.000,false
001.829,0.000,0.000,false,-251318.000,-0.000,false
001.838,0.000,0.000,false,-251318.000,-0.000,false
001.847,0.000,0.000,false,-251318.000,-0.000,false
001.856,0.000,0.000,false,-251318.000,-0.000,false
001.865,0.000,0.000,false,-251318.000,-0.000,false
001.875,0.000,0.000,false,-251318.000,-0.000,false
001.885,0.000,0.000,false,-251318.000,-0.000,false
001.895,0.000,0.000,false,-251318.000,-0.000,false
001.905,0.000,0.000,false,-251318.000,-0.000,false
001.917,0.000,0.000,false,-251318.000,-0.000,false
001.928,0.000,0.000,false,-251318.000,-0.000,false
001.938,0.000,0.000,false,-251318.000,-0.000,false
001.951,0.000,0.000,false,-251318.000,-0.000,false
001.961,0.000,0.000,false,-251318.000,-0.000,false
001.972,0.000,0.000,false,-251318.000,-0.000,false
001.984,0.000,0.000,false,-251318.000,-0.000,false
001.995,0.000,0.000,false,-251318.000,-0.000,false
002.009,0.000,0.000,false,-251318.000,-0.000,false
002.019,0.000,0.000,false,-251318.000,-0.000,false
002.029,0.000,0.000,false,-251318.000,-0.000,false
002.039,0.000,0.000,false,-251318.000,-0.000,false
002.048,0.000,0.000,false,-251318.000,-0.000,false
002.057,0.000,0.000,false,-251318.000,-0.000,false
002.067,0.000,0.000,false,-251318.000,-0.000,false
002.076,0.000,0.000,false,-251318.000,-0.000,false
002.085,0.000,0.000,false,-251318.000,-0.000,false
002.094,0.000,0.000,false,-251318.000,-0.000,false
002.104,0.000,0.000,false,-251318.000,-0.000,false
002.114,0.000,0.000,false,-251318.000,-0.000,false
002.125,0.000,0.000,false,-251318.000,-0.000,false
002.135,0.000,0.000,false,-251318.000,-0.000,false
002.145,0.000,0.000,false,-251318.000,-0.000,false
002.155,0.000,0.000,false,-251318.000,-0.000,false
002.167,0.000,0.000,false,-251318.000,-0.000,false
002.177,0.000,0.000,false,-251318.000,-0.000,false
002.195,0.000,0.000,false,-251318.000,-0.000,false
002.208,0.000,0.000,false,-251318.000,-0.000,false
002.218,0.000,0.000,false,-251318.000,-0.000,false
002.231,0.000,0.000,false,-251318.000,-0.000,false
002.240,0.000,0.000,false,-251318.000,-0.000,false
002.252,0.000,0.000,false,-251318.000,-0.000,false
002.261,0.000,0.000,false,-251318.000,-0.000,false
002.271,0.000,0.000,false,-251318.000,-0.000,false
002.280,0.000,0.000,false,-251318.000,-0.000,false
002.290,0.000,0.000,false,-251318.000,-0.000,false
002.299,0.000,0.000,false,-251318.000,-0.000,false
002.308,0.000,0.000,false,-251318.000,-0.000,false
002.318,0.000,0.000,false,-251318.000,-0.000,false
002.328,0.000,0.000,false,-251318.000,-0.000,false
002.339,0.000,0.000,false,-251318.000,-0.000,false
002.350,0.000,0.000,false,-251318.000,-0.000,false
002.361,0.000,0.000,false,-251318.000,-0.000,false
002.371,0.000,0.000,false,-251318.000,-0.000,false
002.381,0.000,0.000,false,-251318.000,-0.000,false
002.392,0.000,0.000,false,-251318.000,-0.000,false
002.402,0.000,0.000,false,-251318.000,-0.000,false
002.412,0.000,0.000,false,-251318.000,-0.000,false
002.422,0.000,0.000,false,-251318.000,-0.000,false
002.432,0.000,0.000,false,-251318.000,-0.000,false
002.442,0.000,0.000,false,-251318.000,-0.000,false
002.452,0.000,0.003,false,-251318.000,-0.000,false
002.464,0.000,0.000,false,-251318.000,-0.000,false
002.474,0.000,0.003,false,-251318.000,-0.000,false
002.484,0.000,0.000,false,-251318.000,-0.000,false
002.497,0.000,0.000,false,-251318.000,-0.000,false
002.507,0.000,0.000,false,-251318.000,-0.000,false
002.517,0.000,0.000,false,-251318.000,-0.000,false
002.526,0.000,0.000,false,-251318.000,-0.000,false
002.536,0.000,0.000,false,-251318.000,-0.000,false
002.545,0.000,0.000,false,-251318.000,-0.000,false
002.554,0.000,0.000,false,-251318.000,-0.000,false
