Timestamp,Set Power,Current,Running,Ticks,Velocity,Ball Shot
001.162,0.000,0.003,false,-218626.000,-0.000,false
001.175,0.000,0.000,false,-218626.000,-0.000,false
001.185,0.000,0.000,false,-218626.000,-0.000,false
001.195,0.000,0.000,false,-218626.000,-0.000,false
001.205,0.000,0.000,false,-218626.000,-0.000,false
001.214,0.000,0.000,false,-218626.000,-0.000,false
001.225,0.000,0.000,false,-218626.000,-0.000,false
001.235,0.000,0.000,false,-218626.000,-0.000,false
001.245,0.000,0.000,false,-218626.000,-0.000,false
001.257,0.000,0.000,false,-218626.000,-0.000,false
001.267,0.000,0.000,false,-218626.000,-0.000,false
001.278,0.000,0.000,false,-218626.000,-0.000,false
001.288,0.000,0.000,false,-218626.000,-0.000,false
001.299,0.000,0.000,false,-218626.000,-0.000,false
001.310,0.000,0.000,false,-218626.000,-0.000,false
001.320,0.000,0.000,false,-218626.000,-0.000,false
001.330,0.000,0.000,false,-218626.000,-0.000,false
001.340,0.000,0.000,false,-218626.000,-0.000,false
001.350,0.000,0.000,false,-218626.000,-0.000,false
001.360,0.000,0.000,false,-218626.000,-0.000,false
001.370,0.000,0.000,false,-218626.000,-0.000,false
001.380,0.000,0.000,false,-218626.000,-0.000,false
001.391,0.000,0.000,false,-218626.000,-0.000,false
001.402,0.000,0.000,false,-218626.000,-0.000,false
001.412,0.000,0.000,false,-218626.000,-0.000,false
001.423,0.000,0.000,false,-218626.000,-0.000,false
001.433,0.000,0.000,false,-218626.000,-0.000,false
001.443,0.000,0.000,false,-218626.000,-0.000,false
001.453,0.000,0.000,false,-218626.000,-0.000,false
001.464,0.000,0.000,false,-218626.000,-0.000,false
001.474,0.000,0.000,false,-218626.000,-0.000,false
001.485,0.000,0.000,false,-218626.000,-0.000,false
001.497,0.000,0.000,false,-218626.000,-0.000,false
001.509,0.000,0.000,false,-218626.000,-0.000,false
001.520,0.000,0.000,false,-218626.000,-0.000,false
001.530,0.000,0.000,false,-218626.000,-0.000,false
001.540,0.000,0.000,false,-218626.000,-0.000,false
001.550,0.000,0.000,false,-218626.000,-0.000,false
001.560,0.000,0.000,false,-218626.000,-0.000,false
001.571,0.000,0.000,false,-218626.000,-0.000,false
001.581,0.000,0.000,false,-218626.000,-0.000,false
001.591,0.000,0.000,false,-218626.000,-0.000,false
001.602,0.000,0.000,false,-218626.000,-0.000,false
001.612,0.000,0.000,false,-218626.000,-0.000,false
001.623,0.000,0.000,false,-218626.000,-0.000,false
001.633,0.000,0.000,false,-218626.000,-0.000,false
001.643,0.000,0.000,false,-218626.000,-0.000,false
001.654,0.000,0.000,false,-218626.000,-0.000,false
001.670,0.000,0.000,false,-218626.000,-0.000,false
001.683,0.000,0.000,false,-218626.000,-0.000,false
001.693,0.000,0.000,false,-218626.000,-0.000,false
001.705,0.000,0.000,false,-218626.000,-0.000,false
001.715,0.000,0.000,false,-218626.000,-0.000,false
001.726,0.000,0.000,false,-218626.000,-0.000,false
001.740,0.000,0.000,false,-218626.000,-0.000,false
001.752,0.000,0.000,false,-218626.000,-0.000,false
001.765,0.000,0.000,false,-218626.000,-0.000,false
001.776,0.000,0.000,false,-218626.000,-0.000,false
001.786,0.000,0.000,false,-218626.000,-0.000,false
001.797,0.000,0.000,false,-218626.000,-0.000,false
001.806,0.000,0.000,false,-218626.000,-0.000,false
001.815,0.000,0.000,false,-218626.000,-0.000,false
001.824,0.000,0.000,false,-218626.000,-0.000,false
001.833,0.000,0.000,false,-218626.000,-0.000,false
001.842,0.000,0.000,false,-218626.000,-0.000,false
001.851,0.000,0.000,false,-218626.000,-0.000,false
001.859,0.000,0.000,false,-218626.000,-0.000,false
001.868,0.000,0.000,false,-218626.000,-0.000,false
001.877,0.000,0.000,false,-218626.000,-0.000,false
001.887,0.000,0.000,false,-218626.000,-0.000,false
001.896,0.000,0.000,false,-218626.000,-0.000,false
001.905,0.000,0.000,false,-218626.000,-0.000,false
001.913,0.000,0.000,false,-218626.000,-0.000,false
001.923,0.000,0.000,false,-218626.000,-0.000,false
001.931,0.000,0.000,false,-218626.000,-0.000,false
001.940,0.000,0.000,false,-218626.000,-0.000,false
001.949,0.000,0.000,false,-218626.000,-0.000,false
001.958,0.000,0.000,false,-218626.000,-0.000,false
001.967,0.000,0.000,false,-218626.000,-0.000,false
001.979,0.000,0.000,false,-218626.000,-0.000,false
001.990,0.000,0.000,false,-218626.000,-0.000,false
002.001,0.000,0.000,false,-218626.000,-0.000,false
002.012,0.000,0.000,false,-218626.000,-0.000,false
002.023,0.000,0.000,false,-218626.000,-0.000,false
002.033,0.000,0.000,false,-218626.000,-0.000,false
002.043,0.000,0.000,false,-218626.000,-0.000,false
002.053,0.000,0.000,false,-218626.000,-0.000,false
002.064,0.000,0.000,false,-218626.000,-0.000,false
002.074,0.000,0.000,false,-218626.000,-0.000,false
002.085,0.000,0.000,false,-218626.000,-0.000,false
002.097,0.000,0.000,false,-218626.000,-0.000,false
002.107,0.000,0.000,false,-218626.000,-0.000,false
002.117,0.000,0.000,false,-218626.000,-0.000,false
002.127,0.000,0.000,false,-218626.000,-0.000,false
002.137,0.000,0.000,false,-218626.000,-0.000,false
002.149,0.000,0.003,false,-218626.000,-0.000,false
002.160,0.000,0.000,false,-218626.000,-0.000,false
002.175,0.000,0.003,false,-218626.000,-0.000,false
002.183,0.000,0.000,false,-218626.000,-0.000,false
002.194,0.000,0.000,false,-218626.000,-0.000,false
002.203,0.000,0.000,false,-218626.000,-0.000,false
002.212,0.000,0.000,false,-218626.000,-0.000,false
002.222,0.000,0.000,false,-218626.000,-0.000,false
002.231,0.000,0.000,false,-218626.000,-0.000,false
002.243,0.000,0.000,false,-218626.000,-0.000,false
002.253,0.000,0.000,false,-218626.000,-0.000,false
002.264,0.000,0.000,false,-218626.000,-0.000,false
002.274,0.000,0.000,false,-218626.000,-0.000,false
002.283,0.000,0.000,false,-218626.000,-0.000,false
002.291,0.000,0.000,false,-218626.000,-0.000,false
002.300,0.000,0.000,false,-218626.000,-0.000,false
002.309,0.000,0.000,false,-218626.000,-0.000,false
002.318,0.000,0.000,false,-218626.000,-0.000,false
002.327,0.000,0.000,false,-218626.000,-0.000,false
002.337,0.000,0.000,false,-218626.000,-0.000,false
