Timestamp,Set Power,Current,Running,Ticks,Velocity,Ball Shot
003.856,0.000,0.000,false,0.000,-0.000,false
003.875,0.000,0.000,false,0.000,-0.000,false
003.886,0.000,0.000,false,0.000,-0.000,false
003.897,0.000,0.000,false,0.000,-0.000,false
003.907,0.000,0.000,false,0.000,-0.000,false
003.917,0.000,0.000,false,0.000,-0.000,false
003.927,0.000,0.000,false,0.000,-0.000,false
003.937,0.000,0.000,false,0.000,-0.000,false
003.948,0.000,0.000,false,0.000,-0.000,false
003.960,0.000,0.000,false,0.000,-0.000,false
003.971,0.000,0.000,false,0.000,-0.000,false
003.981,0.000,0.000,false,0.000,-0.000,false
003.991,0.000,0.000,false,0.000,-0.000,false
004.002,0.000,0.000,false,0.000,-0.000,false
004.012,0.000,0.000,false,0.000,-0.000,false
004.023,0.000,0.000,false,0.000,-0.000,false
004.033,0.000,0.000,false,0.000,-0.000,false
004.045,0.000,0.000,false,0.000,-0.000,false
004.056,0.000,0.000,false,0.000,-0.000,false
004.070,0.000,0.000,false,0.000,-0.000,false
004.081,0.000,0.000,false,0.000,-0.000,false
004.091,0.000,0.000,false,0.000,-0.000,false
004.102,0.000,0.000,false,0.000,-0.000,false
004.113,0.000,0.000,false,0.000,-0.000,false
004.123,0.000,0.000,false,0.000,-0.000,false
004.132,0.000,0.000,false,0.000,-0.000,false
004.141,0.000,0.000,false,0.000,-0.000,false
004.150,0.000,0.003,false,0.000,-0.000,false
004.160,0.000,0.000,false,0.000,-0.000,false
004.170,0.000,0.000,false,0.000,-0.000,false
004.181,0.000,0.000,false,0.000,-0.000,false
004.192,0.000,0.003,false,0.000,-0.000,false
004.203,0.000,0.000,false,0.000,-0.000,false
004.213,0.000,0.000,false,0.000,-0.000,false
004.223,0.000,0.000,false,0.000,-0.000,false
004.233,0.000,0.000,false,0.000,-0.000,false
004.243,0.000,0.000,false,0.000,-0.000,false
004.254,0.000,0.000,false,0.000,-0.000,false
004.264,0.000,0.000,false,0.000,-0.000,false
004.275,0.000,0.000,false,0.000,-0.000,false
004.286,0.000,0.000,false,0.000,-0.000,false
004.296,0.000,0.000,false,0.000,-0.000,false
004.308,0.000,0.000,false,0.000,-0.000,false
004.321,0.000,0.000,false,0.000,-0.000,false
004.332,0.000,0.000,false,0.000,-0.000,false
004.343,0.000,0.000,false,0.000,-0.000,false
004.352,0.000,0.000,false,0.000,-0.000,false
004.368,0.000,0.000,false,0.000,-0.000,false
004.382,0.000,0.000,false,0.000,-0.000,false
004.392,0.000,0.000,false,0.000,-0.000,false
004.403,0.000,0.000,false,0.000,-0.000,false
004.414,0.000,0.000,false,0.000,-0.000,false
004.423,0.000,0.000,false,0.000,-0.000,false
004.436,0.000,0.000,false,0.000,-0.000,false
004.446,0.000,0.000,false,0.000,-0.000,false
